,Unnamed: 0,FinalWorth,Person Name,Age,country,City,source,Industries,Country_Of_Citizenship,Self_Made,Status,Gender,State,Residence_State_Region,Birth Year,Birth Month,Birthday,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country,Population_Category
2097,2097,1400,Igor Rybakov,50.0,Russia,Moscow,Building materials,Manufacturing,Russia,True,U,M,,,1972.0,5.0,16.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
2098,2098,1400,Carlos Sanchez,61.0,Brazil,Santo Andre,Generic drugs,Healthcare,Brazil,False,E,M,,,1962.0,1.0,21.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
2099,2099,1400,Martin Selig,85.0,United States,Seattle,Real estate,Real Estate,United States,True,E,M,Washington,West,1937.0,12.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2100,2100,1400,Airat Shaimiev,61.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,U,M,,,1962.0,3.0,7.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
2101,2101,1400,Radik Shaimiev,58.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,U,M,,,1964.0,11.0,14.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
2102,2102,1400,Nobutoshi Shimamura,97.0,Japan,Saitama,Retail,Fashion & Retail,Japan,True,U,M,,,1926.0,3.0,8.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,100M-500M
2103,2103,1400,Jared Smith,48.0,United States,Provo,Cloud computing,Technology,United States,True,E,M,Utah,West,1974.0,10.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2104,2104,1400,Charlotte Soderstrom,46.0,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,False,D,F,,,1977.0,1.0,1.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,10M-50M
2105,2105,1400,Anand Surana,52.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,D,M,,,1971.0,3.0,24.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2106,2106,1400,Dilip Surana,57.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,D,M,,,1966.0,1.0,18.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2107,2107,1400,Wilma Tisch,95.0,United States,New York,Diversified,Finance & Investments,United States,False,D,F,New York,Northeast,1927.0,6.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2108,2108,1400,Jianyi Wang,60.0,China,Hangzhou,Fiber optic cables,Technology,China,True,U,M,,,1963.0,1.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2109,2109,1400,Wang Jilei,58.0,China,Shanghai,Logistics,Logistics,China,True,U,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2110,2110,1400,Shuifu Wang,68.0,China,Hangzhou,Manufacturing,Manufacturing,China,True,D,M,,,1955.0,2.0,10.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2111,2111,1400,Wang Yanqing & family,76.0,China,Weihai,Carbon fiber products,Manufacturing,China,False,D,F,,,1946.0,7.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2112,2112,1400,Wang Zelong,26.0,China,Jiaozuo,Chemicals,Metals & Mining,China,False,D,M,,,1996.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2113,2113,1400,Werner O. Weber,84.0,Switzerland,Zurich,Electronic components,Manufacturing,Switzerland,True,E,M,,,1939.0,2.0,9.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,5M-10M
2114,2114,1400,Anne Werninghaus,37.0,Brazil,Joinville,Industrial machinery,Manufacturing,Brazil,False,U,F,,,1986.0,1.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
2115,2115,1400,"Alfred West, Jr.",80.0,United States,Paoli,Money management,Finance & Investments,United States,True,U,M,Pennsylvania,Northeast,1942.0,12.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2116,2116,1400,Bo Wu,68.0,China,Nanjing,Machinery,Manufacturing,China,True,E,M,,,1954.0,5.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2117,2117,1400,Wu Chaoqun,53.0,China,Meishan,Chemicals,Manufacturing,China,True,U,M,,,1969.0,5.0,18.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2118,2118,1400,Swift Xie,43.0,China,Shenzhen,Drones,Technology,China,True,E,M,,,1980.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2119,2119,1400,Xu Guozhong & family,59.0,China,Changzhou,Motors,Manufacturing,China,True,D,M,,,1963.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2120,2120,1400,Yao Kuizhang,58.0,China,Hengshui,Beverages,Food & Beverage,China,True,D,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2121,2121,1400,Yu Peidi,63.0,China,Shanghai,Real estate,Real Estate,Hong Kong,True,D,M,,,1960.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2122,2122,1400,Yuan Liping,52.0,China,Shenzhen,Pharmaceuticals,Healthcare,Canada,False,D,F,,,1971.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2123,2123,1400,Zhang Chuanwei & family,60.0,China,Zhongshan,Machinery,Manufacturing,China,True,D,M,,,1962.0,6.0,15.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2124,2124,1400,Zhang Keqiang,62.0,China,Guangzhou,Real estate,Real Estate,China,True,D,M,,,1960.0,4.0,29.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2125,2125,1400,Zhang Xin,57.0,China,Beijing,Real estate,Real Estate,China,True,Split Family Fortune,F,,,1965.0,8.0,24.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2126,2126,1400,Xinghai Zhang & family,60.0,China,Chongqing,Machinery,Manufacturing,China,True,D,M,,,1963.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2127,2127,1400,Zheng Jianjiang & family,62.0,China,Ningbo,Electrical equipment,Manufacturing,China,True,D,M,,,1961.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2128,2128,1400,Zhong Sheng Jian,65.0,Singapore,Singapore,Real estate,Real Estate,Singapore,True,D,M,,,1958.0,3.0,3.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,5M-10M
2129,2129,1400,Zhou Chengjian,57.0,China,Shanghai,Fashion retail,Fashion & Retail,China,True,D,M,,,1965.0,4.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2130,2130,1400,Boris Zingarevich,63.0,Russia,Saint Petersburg,"Pulp and paper, diversified",Diversified,Russia,True,R,M,,,1959.0,7.0,8.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
2131,2131,1300,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,U,M,Texas,South,1969.0,10.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2132,2132,1300,Soegiarto Adikoesoemo,85.0,Indonesia,Surabaya,Chemicals,Logistics,Indonesia,True,R,M,,,1938.0,3.0,24.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327,100M-500M
2133,2133,1300,Rajendra Agarwal,64.0,India,Mumbai,Pharmaceuticals,Healthcare,India,True,D,M,,,1959.0,2.0,25.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2134,2134,1300,Chirayu Amin,76.0,India,Baroda,Pharmaceuticals,Healthcare,India,False,D,M,,,1946.0,12.0,4.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2135,2135,1300,Anant Asavabhokhin,72.0,Thailand,Bangkok,Real estate,Real Estate,Thailand,True,E,M,,,1950.0,8.0,11.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,50M-100M
2136,2136,1300,Roman Avdeev,55.0,Russia,Moscow,"Banking, development",Finance & Investments,Russia,True,R,M,,,1967.0,7.0,17.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,100M-500M
2137,2137,1300,Ziv Aviram,64.0,Israel,Mevaseret Zion,Automotive technology,Automotive,Israel,True,D,M,,,1959.0,1.0,3.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,5M-10M
2138,2138,1300,Sachin Bansal,41.0,India,Bangalore,Flipkart,Fashion & Retail,India,True,E,M,,,1981.0,8.0,5.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2139,2139,1300,Kiki Barki,83.0,Indonesia,Jakarta,Coal,Energy,Indonesia,True,D,M,,,1939.0,11.0,25.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327,100M-500M
2140,2140,1300,Elena Baturina,60.0,United Kingdom,London,"Investments, real estate",Construction & Engineering,Russia,True,D,F,,,1963.0,3.0,8.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,50M-100M
2141,2141,1300,Banwari Lal Bawri,70.0,India,Mumbai,Pharmaceuticals,Healthcare,India,True,D,M,,,1953.0,4.0,2.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2142,2142,1300,Othman Benjelloun & family,90.0,Morocco,Casablanca,"Banking, insurance",Finance & Investments,Morocco,False,E,M,,,1932.0,11.0,1.0,111.07,0.2,118725279596.0,35.9,113.9,76.5,21.9,45.8,36910560.0,31.791702,-7.09262,10M-50M
2143,2143,1300,Hari Bhartia,66.0,India,Delhi,Diversified,Diversified,India,False,D,M,,,1956.0,12.0,12.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2144,2144,1300,Shyam Bhartia,70.0,India,Delhi,"Pharmaceuticals, food",Healthcare,India,False,D,M,,,1952.0,11.0,9.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2145,2145,1300,Stewart Butterfield,50.0,United States,Aspen,Messaging software,Technology,Canada,True,D,M,Colorado,West,1973.0,3.0,21.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2146,2146,1300,Cai Mingtong,71.0,China,Quanzhou,Electronic components,Technology,China,True,D,M,,,1952.0,2.0,15.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2147,2147,1300,Anthony Casalena,40.0,United States,Monkton,Software,Technology,United States,True,E,M,Maryland,South,1982.0,4.0,24.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2148,2148,1300,Chang Jianming & family,58.0,China,Shanghai,Industrial equipment,Manufacturing,China,True,N,M,,,1965.0,2.0,11.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2149,2149,1300,Richard Chang,76.0,Taiwan,Taipei,"Real estate, electronics",Real Estate,Taiwan,True,D,M,,,1947.0,1.0,1.0,,,,,,,,,,,,
2150,2150,1300,Chen Xuehua,62.0,China,Tongxiang,Minerals processing,Metals & Mining,China,True,D,M,,,1961.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2151,2151,1300,Chen Yin,50.0,China,Shanghai,Power tools,Manufacturing,China,True,N,M,,,1973.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2152,2152,1300,Chin Jong Hwa,64.0,Taiwan,Taoyuan,Auto parts,Automotive,Taiwan,True,D,M,,,1958.0,6.0,1.0,,,,,,,,,,,,
2153,2153,1300,R. Marcelo Claure,52.0,United States,Miami Beach,Cell phone distribution,Telecom,United States,True,N,M,Florida,South,1970.0,12.0,9.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2154,2154,1300,Alberto Cortina,77.0,Spain,Madrid,Investments,Finance & Investments,Spain,True,E,M,,,1946.0,1.0,20.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,10M-50M
2155,2155,1300,Eduardo Costantini,76.0,Argentina,Buenos Aires,Real estate,Real Estate,Argentina,True,D,M,,,1946.0,9.0,17.0,232.75,53.5,449663446954.0,90.0,109.7,76.5,10.1,106.3,44938712.0,-38.416097,-63.616672,10M-50M
2156,2156,1300,Wenjun Dai,54.0,China,Changsha,Food,Food & Beverage,China,True,D,M,,,1968.0,8.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2157,2157,1300,Anand Deshpande,60.0,India,Pune,Technology,Technology,India,True,E,M,,,1962.0,5.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2158,2158,1300,Aydin Dogan,86.0,Turkey,Istanbul,Media,Media & Entertainment,Turkey,True,U,M,,,1936.0,4.0,15.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,50M-100M
2159,2159,1300,Annalisa Doris,52.0,Italy,Segrate,Financial services,Finance & Investments,Italy,False,N,F,,,1970.0,5.0,7.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,50M-100M
2160,2160,1300,Massimo Doris,55.0,Italy,Milan,Financial services,Finance & Investments,Italy,False,N,M,,,1967.0,6.0,9.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,50M-100M
2161,2161,1300,Weimin Du,59.0,China,Shenzhen,Vaccines,Healthcare,China,True,D,M,,,1963.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2162,2162,1300,Timothy Dunn & family,67.0,United States,Midland,Energy,Energy,United States,True,N,M,Texas,South,1955.0,12.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2163,2163,1300,Keiko Erikawa,74.0,Japan,Yokohama City,Video games,Media & Entertainment,Japan,True,Split Family Fortune,F,,,1949.0,1.0,3.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,100M-500M
2164,2164,1300,Yoichi Erikawa,72.0,Japan,Yokohama City,Video games,Media & Entertainment,Japan,True,Split Family Fortune,M,,,1950.0,10.0,26.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,100M-500M
2165,2165,1300,Philip Fayer,45.0,Canada,Montreal,Online payments,Finance & Investments,Canada,True,D,M,,,1978.0,1.0,12.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,10M-50M
2166,2166,1300,Marvy Finger,87.0,United States,Houston,Real estate,Real Estate,United States,True,E,M,Texas,,1935.0,12.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2167,2167,1300,Simona Giorgetta,45.0,Italy,Milan,Chemical products,Construction & Engineering,Italy,False,E,F,,,1977.0,4.0,24.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,50M-100M
2168,2168,1300,Joel Greenberg,65.0,United States,Gladwyne,"Trading, investments",Finance & Investments,United States,True,N,M,Pennsylvania,Northeast,1957.0,8.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2169,2169,1300,He Zhiping,59.0,China,Shenzhen,Investments,Finance & Investments,China,True,D,M,,,1964.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2170,2170,1300,Heikki Herlin,36.0,Finland,Helsinki,"Elevators, escalators",Manufacturing,Finland,False,U,M,,,1987.0,1.0,1.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151,5M-10M
2171,2171,1300,Hoi Kin Hong,70.0,China,Shanghai,Real estate,Real Estate,Macau,True,D,M,,,1952.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2172,2172,1300,Lillyn Teh Li Hua,,,,Finance,Finance & Investments,Malaysia,False,N,F,,,,,,,,,,,,,,,,,
2173,2173,1300,Gregg Hymowitz,57.0,United States,New York,Asset management,Finance & Investments,United States,True,N,M,New York,Northeast,1965.0,11.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2174,2174,1300,Mitchell Jacobson,72.0,United States,Locust Valley,Industrial equipment,Service,United States,False,E,M,New York,Northeast,1951.0,3.0,6.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2175,2175,1300,Anurang Jain,61.0,India,Aurangabad,Auto parts,Manufacturing,India,True,D,M,,,1962.0,3.0,21.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,>500M
2176,2176,1300,Jiang Guiting & family,64.0,China,Dezhou,Manufacturing,Manufacturing,China,True,E,M,,,1958.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2177,2177,1300,Jin Xin,56.0,China,Fuxin,Manufacturing,Manufacturing,China,True,D,M,,,1967.0,1.0,8.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2178,2178,1300,Conni Jonsson,62.0,Sweden,Stockholm,Asset management,Finance & Investments,Sweden,True,D,M,,,1960.0,7.0,15.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,10M-50M
2179,2179,1300,George Joseph,101.0,United States,Los Angeles,Insurance,Finance & Investments,United States,True,D,M,California,West,1921.0,9.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2180,2180,1300,Laurent Junique,57.0,Singapore,Singapore,Call centers,Technology,France,True,U,M,,,1965.0,12.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,5M-10M
2181,2181,1300,Zbigniew Juroszek & family,60.0,Poland,Cieszyn,"Real estate, gambling",Diversified,Poland,True,U,M,,,1962.0,7.0,7.0,114.11,2.2,592164400688.0,67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136,10M-50M
2182,2182,1300,Alexander Karp,55.0,United States,Palo Alto,Software firm,Technology,United States,True,U,M,California,West,1967.0,10.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2183,2183,1300,Joe Kiani,58.0,United States,Irvine,Medical devices,Healthcare,United States,True,N,M,California,West,1964.0,9.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2184,2184,1300,Seth Klarman,65.0,United States,Chestnut Hill,Investments,Finance & Investments,United States,True,D,M,Massachusetts,Northeast,1957.0,5.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2185,2185,1300,Kagemasa Kozuki,82.0,Japan,Tokyo,Video games,Technology,Japan,True,D,M,,,1940.0,11.0,12.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,100M-500M
2186,2186,1300,Michael Krasny,69.0,United States,Highland Park,Retail,Technology,United States,True,E,M,Illinois,Midwest,1953.0,8.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2187,2187,1300,Eduard Kucera,70.0,Czech Republic,Prague,Software,Technology,Czech Republic,True,D,M,,,1953.0,1.0,11.0,116.48,2.8,246489245495.0,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962,10M-50M
2188,2188,1300,Kristo Käärmann,42.0,United Kingdom,London,"Payments, banking",Finance & Investments,Estonia,True,U,M,,,1980.0,9.0,1.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,50M-100M
2189,2189,1300,Gary Lauder,60.0,United States,Atherton,Estée Lauder,Fashion & Retail,United States,False,D,M,California,West,1962.0,5.0,5.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2190,2190,1300,Lee Hae-jin,55.0,South Korea,Seoul,Internet,Technology,South Korea,True,D,M,,,1967.0,6.0,22.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922,50M-100M
2191,2191,1300,Art Levinson,73.0,United States,Hillsborough,"Genentech, Apple",Diversified,United States,True,D,M,California,West,1950.0,3.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,100M-500M
2192,2192,1300,Li Denghai,73.0,China,Laizhou,Seed production,Food & Beverage,China,True,D,M,,,1949.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2193,2193,1300,Fengluan Li,61.0,China,Ruzhou,"Steel, diversified",Diversified,China,True,E,F,,,1962.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2194,2194,1300,Li Yongqing,58.0,China,Hangzhou,Petro Firbe,Manufacturing,China,True,D,M,,,1964.0,6.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2195,2195,1300,Li Zhigang,46.0,China,Wuhan,Machinery,Manufacturing,China,True,D,M,,,1976.0,6.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2196,2196,1300,Liu Gexin & family,71.0,China,Chengdu,Pharmaceuticals,Healthcare,China,True,R,M,,,1951.0,5.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2197,2197,1300,Itamar Locks & family,68.0,Brazil,Rondonopolis,Agribusiness,Food & Beverage,Brazil,False,Split Family Fortune,M,,,1955.0,1.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
2198,2198,1300,Lu Hongyan,45.0,China,Xiamen,Online games,Media & Entertainment,China,True,U,M,,,1977.0,5.0,31.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2199,2199,1300,Lv Jianming,58.0,China,Hangzhou,Medical equipment,Healthcare,Hong Kong,True,D,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
2200,2200,1300,Blairo Maggi,66.0,Brazil,Cuiaba,Agribusiness,Food & Beverage,Brazil,False,Split Family Fortune,M,,,1956.0,5.0,29.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,100M-500M
2201,2201,1300,Yasseen Mansour,61.0,Egypt,Cairo,Diversified,Diversified,Egypt,True,U,M,,,1961.0,8.0,8.0,288.57,9.2,303175127598.0,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498,100M-500M
2202,2202,1300,Charlwin Mao,,China,Shanghai,E-commerce,Fashion & Retail,China,True,D,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,>500M
